   91 [1]  1  1  7 1.000000 7
   91 [2]  1  1  7 1.000000 7
  142 [1]  2  8  4 1.000000 438
  142 [2]  2  8  4 1.000000 438
  189 [1]  4  8  1 1.000000 1107
  189 [2]  4  8  1 1.000000 1107
  238 [1]  7  6  3 0.500000 2089
  238 [2] 13  6  4 0.500000 4106
  238 [1] 13  6  3 0.500000 4105
  238 [2]  7  6  4 0.500000 2090
  254 [1]  2  6  6 1.000000 412
  254 [2]  2  6  6 1.000000 412
